#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472593.1         -           1589 1046at5820           -           1126         0 2173.3  73.6   1   5  4.3e-137  2.6e-134  447.5  15.0     1   259     5   284     5   315 0.92 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479780.1         -           1760 1046at5820           -           1126   9.1e-42  141.0  29.1   1   5   2.5e-10   1.5e-07   27.7   0.1   178   242   491   554   478   625 0.87 | transcript=PVW1_050019300_t1 | gene=PVW1_050019300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:628388-634139(+) | protein_length=1760 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479780.1         -           1760 1046at5820           -           1126   9.1e-42  141.0  29.1   2   5   2.4e-12   1.5e-09   34.4   1.1   571   644   616   688   597   701 0.82 | transcript=PVW1_050019300_t1 | gene=PVW1_050019300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:628388-634139(+) | protein_length=1760 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479780.1         -           1760 1046at5820           -           1126   9.1e-42  141.0  29.1   3   5      0.34     2e+02   -2.5   0.4   721   802   734   805   722   813 0.55 | transcript=PVW1_050019300_t1 | gene=PVW1_050019300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:628388-634139(+) | protein_length=1760 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479780.1         -           1760 1046at5820           -           1126   9.1e-42  141.0  29.1   4   5   8.7e-32   5.3e-29   98.8   1.9   941  1107  1349  1516  1341  1524 0.89 | transcript=PVW1_050019300_t1 | gene=PVW1_050019300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:628388-634139(+) | protein_length=1760 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479780.1         -           1760 1046at5820           -           1126   9.1e-42  141.0  29.1   5   5       4.5   2.7e+03   -6.2   3.0    96   191  1586  1677  1581  1714 0.56 | transcript=PVW1_050019300_t1 | gene=PVW1_050019300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:628388-634139(+) | protein_length=1760 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 1046at5820           -           1126   1.5e-41  140.3   4.9   1   3   1.5e-09   9.1e-07   25.1   0.0   189   327   115   250    93   255 0.76 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 1046at5820           -           1126   1.5e-41  140.3   4.9   2   3   5.7e-11   3.5e-08   29.8   0.0   584   643   253   311   248   326 0.89 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 1046at5820           -           1126   1.5e-41  140.3   4.9   3   3   1.5e-27   9.2e-25   84.7   2.0   952  1124   525   697   516   699 0.96 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476543.1         -           1396 1046at5820           -           1126   3.6e-40  135.8  12.8   1   3     8e-12   4.9e-09   32.6   1.5   171   325   280   423   237   426 0.70 | transcript=PVW1_090010100_t1 | gene=PVW1_090010100 | organism=Plasmodium_vivax_PvW1 | gene_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | transcript_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | location=CAJZCX010000007:307986-312941(-) | protein_length=1396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476543.1         -           1396 1046at5820           -           1126   3.6e-40  135.8  12.8   2   3   5.4e-13   3.3e-10   36.5   0.1   580   644   424   487   423   495 0.92 | transcript=PVW1_090010100_t1 | gene=PVW1_090010100 | organism=Plasmodium_vivax_PvW1 | gene_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | transcript_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | location=CAJZCX010000007:307986-312941(-) | protein_length=1396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476543.1         -           1396 1046at5820           -           1126   3.6e-40  135.8  12.8   3   3   9.4e-24   5.7e-21   72.2   0.8   969  1109   630   770   612   785 0.88 | transcript=PVW1_090010100_t1 | gene=PVW1_090010100 | organism=Plasmodium_vivax_PvW1 | gene_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | transcript_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | location=CAJZCX010000007:307986-312941(-) | protein_length=1396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 1046at5820           -           1126   3.3e-37  125.9   3.7   1   4   3.6e-15   2.2e-12   43.7   0.0   174   322   660   809   631   816 0.78 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 1046at5820           -           1126   3.3e-37  125.9   3.7   2   4   7.1e-12   4.3e-09   32.8   0.1   581   644   814   876   810   887 0.86 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 1046at5820           -           1126   3.3e-37  125.9   3.7   3   4     0.011       6.4    2.4   0.3   942  1021   997  1077   936  1080 0.81 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 1046at5820           -           1126   3.3e-37  125.9   3.7   4   4   1.5e-15   9.4e-13   45.0   0.0  1026  1105  1117  1196  1110  1209 0.91 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 1046at5820           -           1126   4.1e-36  122.3   7.4   1   3   8.1e-07   0.00049   16.1   0.0   201   241  1386  1425  1376  1435 0.86 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 1046at5820           -           1126   4.1e-36  122.3   7.4   2   3   3.1e-10   1.9e-07   27.4   0.1   568   654  1496  1581  1461  1593 0.78 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 1046at5820           -           1126   4.1e-36  122.3   7.4   3   3     3e-26   1.8e-23   80.4   1.5   930  1107  1670  1853  1601  1864 0.83 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 1046at5820           -           1126   2.7e-30  103.0  22.9   1   5      0.76   4.6e+02   -3.7   2.9   830   857     8    37     4    64 0.81 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 1046at5820           -           1126   2.7e-30  103.0  22.9   2   5   8.2e-08     5e-05   19.4   0.1   200   250   349   397   338   460 0.86 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 1046at5820           -           1126   2.7e-30  103.0  22.9   3   5   3.8e-12   2.3e-09   33.7   0.0   572   644   457   525   426   531 0.76 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 1046at5820           -           1126   2.7e-30  103.0  22.9   4   5   1.1e-21   6.9e-19   65.3   0.2   974  1102  1220  1348  1211  1371 0.89 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 1046at5820           -           1126   2.7e-30  103.0  22.9   5   5       1.4   8.4e+02   -4.6   2.7    95   177  1723  1801  1711  1825 0.80 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 1046at5820           -           1126   3.4e-29   99.4  23.5   1   5       2.5   1.5e+03   -5.4   1.2   556   582    30    57    18    61 0.51 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 1046at5820           -           1126   3.4e-29   99.4  23.5   2   5   7.4e-09   4.5e-06   22.8   1.2   198   242   221   264   150   341 0.66 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 1046at5820           -           1126   3.4e-29   99.4  23.5   3   5   1.3e-06   0.00078   15.4   0.2   582   644   343   406   326   413 0.87 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 1046at5820           -           1126   3.4e-29   99.4  23.5   4   5   0.00037      0.22    7.3   0.5   949   993   813   856   787   862 0.83 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 1046at5820           -           1126   3.4e-29   99.4  23.5   5   5   1.5e-22   9.1e-20   68.2   0.1   997  1119   977  1099   951  1103 0.87 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 1046at5820           -           1126   6.8e-25   85.1  15.0   1   3   3.1e-06    0.0019   14.1   0.1   125   242   239   352   210   357 0.72 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 1046at5820           -           1126   6.8e-25   85.1  15.0   2   3   2.6e-06    0.0016   14.4   2.2   579   689   411   520   384   570 0.77 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 1046at5820           -           1126   6.8e-25   85.1  15.0   3   3   2.8e-21   1.7e-18   64.0   1.5   956  1102   616   762   606   782 0.91 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1046at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1046at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1046at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:26:16 2026
# [ok]
