#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9485105.1         -           1296 1942at5820           -            861         0 1300.5  74.1   1   7  1.6e-307  3.1e-304 1009.9  26.0     1   546     1   573     1   582 0.97 | transcript=PVW1_010022100_t1 | gene=PVW1_010022100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:769201-773091(+) | protein_length=1296 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 1942at5820           -            861   1.6e-23   81.3  51.2   1   4       0.4   8.1e+02   -3.8   3.8    62   112    75   128    40   157 0.70 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 1942at5820           -            861   1.6e-23   81.3  51.2   2   4   7.1e-17   1.4e-13   48.3   6.9   127   252   710   853   690   857 0.74 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 1942at5820           -            861   1.6e-23   81.3  51.2   3   4   7.2e-15   1.5e-11   41.7  18.6   246   437   981  1187   975  1201 0.63 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484688.1         -           2845 1942at5820           -            861   1.6e-23   81.3  51.2   4   4   0.00013      0.27    7.7   0.3   431   504  1403  1478  1392  1499 0.78 | transcript=PVW1_010009800_t1 | gene=PVW1_010009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:274471-283234(-) | protein_length=2845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1942at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1942at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1942at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:25 2026
# [ok]
