#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478711.1         -           1533 1130at5820           -           1077         0 2105.8  34.7   1   2   4.5e-11   3.9e-08   30.0   0.9     1    84     1    91     1   126 0.47 | transcript=PVW1_080010500_t1 | gene=PVW1_080010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:289744-294345(-) | protein_length=1533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 1130at5820           -           1077   1.6e-41  140.6  22.3   2   5   6.9e-08     6e-05   19.5   0.0   491   531  1748  1790  1707  1800 0.74 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 1130at5820           -           1077   1.6e-41  140.6  22.3   3   5     0.012        10    2.2   0.0   539   563  1825  1849  1812  1853 0.85 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 1130at5820           -           1077   1.6e-41  140.6  22.3   4   5   1.4e-33   1.2e-30  104.6   2.1   584   871  2058  2365  2047  2377 0.79 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471809.1         -           2656 1130at5820           -           1077   1.6e-41  140.6  22.3   5   5   1.1e-09   9.6e-07   25.4   0.1   857   908  2434  2482  2424  2577 0.88 | transcript=PVW1_140009600_t1 | gene=PVW1_140009600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:217448-226019(-) | protein_length=2656 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   1   6       1.2   1.1e+03   -4.5   6.2    38   123   243   328   204   351 0.54 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   2   6   2.2e-06    0.0019   14.5   0.0   493   534   621   663   613   676 0.81 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   3   6         7   6.1e+03   -7.4  12.2     5   106   716   839   712   846 0.51 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   4   6   2.7e-19   2.3e-16   57.3   0.1   595   744   957  1104   897  1110 0.74 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   5   6   1.3e-08   1.1e-05   21.9   0.1   813   869  1239  1300  1195  1307 0.75 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 1130at5820           -           1077   4.5e-25   86.1  38.5   6   6   4.7e-06     0.004   13.4   0.1   876   905  1357  1386  1354  1409 0.82 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 1130at5820           -           1077   7.1e-23   78.8   3.8   1   4    0.0035       3.1    3.9   0.0   509   557   656   704   645   719 0.87 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 1130at5820           -           1077   7.1e-23   78.8   3.8   2   4    0.0054       4.6    3.3   0.0   650   747   737   836   722   842 0.80 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 1130at5820           -           1077   7.1e-23   78.8   3.8   3   4   9.4e-05     0.082    9.1   0.1   788   834   933   977   906   983 0.84 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 1130at5820           -           1077   7.1e-23   78.8   3.8   4   4   4.3e-20   3.7e-17   59.9   0.1   843   910  1164  1230  1159  1240 0.89 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 1130at5820           -           1077   1.6e-17   61.2   4.4   1   4       1.3   1.1e+03   -4.5   0.4   918   972    31    81    18   102 0.72 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 1130at5820           -           1077   1.6e-17   61.2   4.4   2   4     0.095        82   -0.8   0.0   656   715  1456  1512  1421  1516 0.75 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 1130at5820           -           1077   1.6e-17   61.2   4.4   3   4   2.4e-20   2.1e-17   60.7   0.1   725   867  1638  1779  1630  1788 0.90 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 1130at5820           -           1077   1.6e-17   61.2   4.4   4   4     0.085        74   -0.7   0.0   876   901  1831  1856  1829  1871 0.83 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1130at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1130at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1130at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:29:01 2026
# [ok]
