#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483428.1         -           5195 44at5820             -           3972         0 7357.7 637.8   1  12     3e-67   3.1e-64  214.9  16.2     1   138     1   158     1   168 0.93 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 44at5820             -           3972  4.8e-152  506.4 123.8   2   6   2.6e-88   2.6e-85  284.9  22.6   820  1515  1465  2180  1299  2184 0.84 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 44at5820             -           3972  4.8e-152  506.4 123.8   3   6   1.2e-22   1.2e-19   67.0   0.1  1623  1791  2286  2456  2252  2470 0.84 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 44at5820             -           3972  4.8e-152  506.4 123.8   4   6   3.4e-43   3.5e-40  135.1  55.3  2270  3355  2983  4144  2967  4167 0.72 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 44at5820             -           3972  4.8e-152  506.4 123.8   5   6   1.5e-18   1.5e-15   53.3   2.4  3396  3694  4222  4537  4197  4554 0.74 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 44at5820             -           3972  4.8e-152  506.4 123.8   6   6      0.55   5.6e+02   -5.0   1.0  3737  3839  4684  4790  4680  4797 0.70 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   1  14         6   6.1e+03   -9.5  10.2   911  1030    57   179    18   181 0.74 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   2  14         6   6.1e+03  -21.1  20.1   612   929   294   376   229   425 0.37 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   3  14         6   6.1e+03  -14.1  16.3  2173  2288   705   824   663   831 0.69 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   4  14         6   6.1e+03  -41.3  50.0   638   930  1020  1315   978  1332 0.42 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   5  14       4.8   4.9e+03   -8.1   4.1   772   831  1390  1455  1386  1458 0.80 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   6  14         6   6.1e+03  -14.9  19.9   515   621  1575  1680  1559  1701 0.57 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   7  14         6   6.1e+03  -20.4  41.7   618   843  1739  1965  1686  1977 0.74 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   8  14   2.2e-79   2.3e-76  255.2  51.2   840  1563  2069  2802  2061  2821 0.87 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4   9  14     2e-22   2.1e-19   66.2  13.4  1605  1861  2808  3061  2798  3085 0.80 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4  10  14   0.00043      0.44    5.3   6.3  2015  2190  3339  3524  3323  3617 0.68 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4  11  14   4.3e-10   4.3e-07   25.3   6.9  2322  2474  3805  3967  3796  3983 0.86 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4  12  14   2.7e-46   2.7e-43  145.4  81.7  2489  3305  4055  4921  3986  4946 0.79 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4  13  14     7e-21   7.1e-18   61.1  26.2  3387  3732  5103  5458  5066  5467 0.87 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 44at5820             -           3972  7.3e-145  482.5 211.4  14  14   0.00024      0.25    6.2   5.8  3778  3949  5629  5838  5598  5861 0.60 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   1   9   1.9e-17   1.9e-14   49.6  60.0   652  1092  1063  1513  1048  1528 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   2   9      0.19   1.9e+02   -3.4  11.0  1175  1270  1646  1749  1608  1755 0.74 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   3   9   5.8e-69   5.9e-66  220.6  21.3  1273  1898  1799  2402  1767  2436 0.83 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   4   9   8.5e-11   8.6e-08   27.6  58.4  2041  2537  2464  3016  2415  3025 0.71 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   5   9   2.4e-12   2.5e-09   32.7  38.1  2555  2949  3099  3507  3088  3526 0.77 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   6   9   2.5e-13   2.6e-10   36.0  30.9  2965  3237  3609  3891  3594  3900 0.82 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   7   9     0.075        76   -2.1   0.3  3391  3433  4438  4480  4425  4496 0.90 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   8   9   1.5e-15   1.5e-12   43.4   5.6  3482  3669  4577  4767  4564  4778 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 44at5820             -           3972    1e-113  379.1 290.7   9   9   7.3e-08   7.4e-05   17.8   6.5  3737  3901  5008  5202  5001  5211 0.70 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   1  15         6   6.1e+03  -56.9  63.4   351   808    60   554    51   575 0.52 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   2  15         6   6.1e+03 -127.2 160.9    99   996   402  1326   304  1342 0.56 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   3  15   1.3e-05     0.014   10.3  53.3   791  1095  1421  1718  1395  1733 0.81 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   4  15    0.0018       1.8    3.3  21.9  1105  1271  1798  1952  1790  1962 0.63 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   5  15     6e-19   6.1e-16   54.6  12.9  1271  1395  2264  2390  2240  2413 0.87 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   6  15     1e-12     1e-09   34.0  19.1  1411  1586  2569  2746  2564  2774 0.81 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   7  15   1.7e-06    0.0017   13.3  14.8  1679  1861  2948  3136  2918  3168 0.78 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   8  15         6   6.1e+03  -30.8  61.0  1835  2147  3214  3542  3177  3557 0.64 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 44at5820             -           3972   4.2e-51  171.3 181.7   9  15         6   6.1e+03  -11.3  26.2  2156  2339  3603  3814  3593  3846 0.70 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
