#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479108.1         -           2387 279at5820            -           1909         0 4087.6 110.9   1   6         0         0 1485.6   4.0     1   621     1   633     1   693 0.96 | transcript=PVW1_080027400_t1 | gene=PVW1_080027400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1022033-1029196(-) | protein_length=2387 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 279at5820            -           1909  5.2e-141  469.9  21.2   3   6   1.8e-13   2.2e-10   36.8   0.0   591   726   927  1069   917  1083 0.79 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 279at5820            -           1909  5.2e-141  469.9  21.2   4   6   3.2e-45   3.9e-42  142.1   0.2   795   929  1561  1696  1531  1714 0.90 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 279at5820            -           1909  5.2e-141  469.9  21.2   5   6   8.2e-21     1e-17   61.2   0.0  1132  1196  1819  1881  1807  1927 0.86 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 279at5820            -           1909  5.2e-141  469.9  21.2   6   6   1.9e-18   2.3e-15   53.3   0.4  1419  1561  2582  2725  2559  2729 0.91 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471688.1         -            573 279at5820            -           1909   6.2e-11   38.6   0.4   1   3         5   6.1e+03  -15.4  16.8   950  1012   144   215   130   239 0.61 | transcript=PVW1_000034700_t1 | gene=PVW1_000034700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000001:25905-27626(+) | protein_length=573 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471688.1         -            573 279at5820            -           1909   6.2e-11   38.6   0.4   2   3   3.7e-09   4.5e-06   22.5   0.0   363   409   328   374   321   396 0.87 | transcript=PVW1_000034700_t1 | gene=PVW1_000034700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000001:25905-27626(+) | protein_length=573 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471688.1         -            573 279at5820            -           1909   6.2e-11   38.6   0.4   3   3   3.3e-09     4e-06   22.7   0.1   468   565   409   506   380   537 0.84 | transcript=PVW1_000034700_t1 | gene=PVW1_000034700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000001:25905-27626(+) | protein_length=573 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 279at5820            -           1909    0.0036   12.9   5.8   1   1   5.2e-06    0.0063   12.1   5.8  1779  1830   436   487   424   492 0.89 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/279at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/279at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/279at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:49 2026
# [ok]
