#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480731.1         -            845 3532at5820           -            596  7.3e-276  915.1  75.1   1   4   3.9e-14   2.9e-11   41.3   5.2     1    38     1    39     1    42 0.93 | transcript=PVW1_070036400_t1 | gene=PVW1_070036400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1351915-1354452(-) | protein_length=845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473400.1         -            456 3532at5820           -            596   5.8e-09   33.7   0.1   1   2   0.00022      0.17    9.0   0.0    47    86    73   112    69   134 0.91 | transcript=PVW1_120038400_t1 | gene=PVW1_120038400 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | transcript_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | location=CAJZCX010000004:1393019-1394389(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473400.1         -            456 3532at5820           -            596   5.8e-09   33.7   0.1   2   2   2.1e-08   1.6e-05   22.3   0.0   157   225   140   205   133   228 0.84 | transcript=PVW1_120038400_t1 | gene=PVW1_120038400 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | transcript_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | location=CAJZCX010000004:1393019-1394389(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476207.1         -            465 3532at5820           -            596   2.3e-06   25.1   0.0   1   2      0.01       7.9    3.5   0.2    45    66    34    55     4    60 0.88 | transcript=PVW1_130044700_t1 | gene=PVW1_130044700 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein-synthesizing GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3R3] | transcript_product=Protein-synthesizing GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3R3] | location=CAJZCX010000006:1736926-1738323(-) | protein_length=465 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476207.1         -            465 3532at5820           -            596   2.3e-06   25.1   0.0   2   2   1.7e-07   0.00013   19.3   0.0    99   245    65   211    62   242 0.75 | transcript=PVW1_130044700_t1 | gene=PVW1_130044700 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein-synthesizing GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3R3] | transcript_product=Protein-synthesizing GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3R3] | location=CAJZCX010000006:1736926-1738323(-) | protein_length=465 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483966.1         -            772 3532at5820           -            596   2.3e-05   21.8   0.6   1   3    0.0092         7    3.7   0.0    47    66     4    23     1    40 0.83 | transcript=PVW1_020012500_t1 | gene=PVW1_020012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:376174-378492(+) | protein_length=772 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483966.1         -            772 3532at5820           -            596   2.3e-05   21.8   0.6   2   3    0.0002      0.15    9.2   0.1   154   221   127   190   123   203 0.87 | transcript=PVW1_020012500_t1 | gene=PVW1_020012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:376174-378492(+) | protein_length=772 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483966.1         -            772 3532at5820           -            596   2.3e-05   21.8   0.6   3   3    0.0029       2.2    5.4   0.0   360   393   378   411   374   449 0.79 | transcript=PVW1_020012500_t1 | gene=PVW1_020012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:376174-378492(+) | protein_length=772 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 3532at5820           -            596      0.02   12.1   9.5   1   4   0.00059      0.45    7.6   0.0    40    73    19    52    11    81 0.72 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 3532at5820           -            596      0.02   12.1   9.5   2   4   0.00043      0.33    8.1   0.2   153   187    91   125    76   133 0.88 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 3532at5820           -            596      0.02   12.1   9.5   3   4      0.58   4.4e+02   -2.2   0.1   137   219   638   708   621   739 0.61 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 3532at5820           -            596      0.02   12.1   9.5   4   4       0.2   1.5e+02   -0.7   0.0   307   349  1000  1041   982  1072 0.79 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3532at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3532at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3532at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:18 2026
# [ok]
