#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473608.1         -            739 3797at5820           -            571  1.1e-269  894.9  34.1   1   1  3.8e-272  4.6e-269  892.8  34.1     1   571     1   739     1   739 0.94 | transcript=PVW1_120053000_t1 | gene=PVW1_120053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1987401-1989620(-) | protein_length=739 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   5   6         5   6.1e+03  -12.1  19.9   182   283   724   826   699   909 0.41 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   6   6      0.32   3.9e+02   -1.7   0.2   215   262   922   969   866   981 0.80 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3797at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3797at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:45 2026
# [ok]
