#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476169.1         -            301 10019at5820          -            226  4.4e-133  440.1  15.3   1   3   4.8e-27   2.3e-24   84.5   2.0     1    55     1    56     1    67 0.95 | transcript=PVW1_130042400_t1 | gene=PVW1_130042400 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A565A370] | location=CAJZCX010000006:1636926-1639102(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481775.1         -            191 10019at5820          -            226   4.6e-06   24.6   0.0   1   1   1.5e-08   7.2e-06   24.0   0.0   112   181    34   103    17   117 0.86 | transcript=PVW1_060025500_t1 | gene=PVW1_060025500 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | location=CAJZCX010000012:842653-844173(-) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 10019at5820          -            226   4.8e-05   21.3   0.3   1   1   1.8e-07   8.4e-05   20.5   0.3   121   177   208   264   195   281 0.87 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10019at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10019at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10019at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:24:24 2026
# [ok]
