#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3   1  23   4.3e-25   1.3e-21   73.7  21.2    26   175   264   474   237   490 0.68 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  12  23     0.052   1.6e+02   -2.9  11.8  1630  1720  3708  3793  3670  3841 0.64 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  13  23    0.0012       3.8    2.5   8.0  1698  1747  3861  3909  3777  3916 0.68 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  14  23         2   6.1e+03  -16.9  32.7  1608  1836  4017  4246  3995  4266 0.50 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  15  23         2   6.1e+03  -29.6  51.8  1719  1844  4253  4369  4236  4381 0.26 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  16  23         2   6.1e+03  -21.4  38.4  1716  1847  4333  4464  4324  4481 0.52 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  17  23   3.8e-30   1.1e-26   90.4   0.8  1832  1908  4516  4592  4481  4609 0.81 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  18  23   2.8e-61   8.4e-58  193.8  13.4  1907  2136  4732  5055  4724  5063 0.74 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  19  23   4.3e-47   1.3e-43  146.7  13.6  2153  2271  5215  5341  5193  5357 0.79 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  20  23   6.6e-94     2e-90  302.0  31.1  2254  2432  5439  5625  5425  5630 0.87 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  21  23   1.9e-74   5.7e-71  237.4  22.2  2430  2608  5736  5938  5728  5963 0.86 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  22  23   1.1e-08   3.4e-05   19.2   4.8  2599  2663  5987  6072  5963  6089 0.74 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477756.1         -           6591 54at5820             -           3125         0 4181.8 655.3  23  23  1.4e-298  4.3e-295  981.1  47.6  2659  3125  6109  6591  6100  6591 0.97 | transcript=PVW1_110025300_t1 | gene=PVW1_110025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:864596-885254(-) | protein_length=6591 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474932.1         -            155 54at5820             -           3125       4.2    2.3  20.5   1   1    0.0015       4.5    2.2  20.5  1767  1838    60   127    24   146 0.37 | transcript=PVW1_100041400_t1 | gene=PVW1_100041400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1681178-1681961(-) | protein_length=155 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/54at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/54at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/54at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:02 2026
# [ok]
