#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   1  18   1.7e-18   3.4e-15   52.7   0.0     1    63     1    70     1    77 0.92 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  12  18   3.8e-74   7.7e-71  237.3  10.6  1561  1740  2722  2921  2690  2939 0.78 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  13  18         3   6.1e+03  -10.5  12.2  1699  1754  3067  3127  2988  3136 0.76 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  14  18  1.2e-176  2.3e-173  577.4  54.3  1754  2082  3211  3549  3204  3552 0.97 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  15  18     0.011        22    0.2   0.1  2083  2105  3599  3621  3588  3623 0.87 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  16  18   4.1e-63   8.2e-60  200.7   5.1  2106  2231  3662  3788  3660  3792 0.97 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  17  18   1.4e-38   2.9e-35  119.3   0.3  2230  2310  3955  4055  3944  4058 0.84 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  18  18  4.6e-147  9.3e-144  479.2  22.4  2302  2515  4130  4348  4109  4348 0.94 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475008.1         -           1546 338at5820            -           2515   1.1e-31  107.4   3.6   1   2     0.013        26    0.0   0.0  2233  2280  1286  1333  1278  1337 0.88 | transcript=PVW1_100048200_t1 | gene=PVW1_100048200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1964376-1969644(-) | protein_length=1546 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475008.1         -           1546 338at5820            -           2515   1.1e-31  107.4   3.6   2   2   6.5e-34   1.3e-30  103.8   4.2  2313  2514  1339  1545  1334  1546 0.84 | transcript=PVW1_100048200_t1 | gene=PVW1_100048200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1964376-1969644(-) | protein_length=1546 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474946.1         -           1780 338at5820            -           2515   1.8e-14   50.3   5.8   1   3      0.34     7e+02   -4.7  14.0   186   324  1007  1149   984  1157 0.79 | transcript=PVW1_100042800_t1 | gene=PVW1_100042800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1737359-1742701(-) | protein_length=1780 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474946.1         -           1780 338at5820            -           2515   1.8e-14   50.3   5.8   2   3      0.11   2.3e+02   -3.1   4.3   410   465  1370  1427  1350  1453 0.55 | transcript=PVW1_100042800_t1 | gene=PVW1_100042800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1737359-1742701(-) | protein_length=1780 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474946.1         -           1780 338at5820            -           2515   1.8e-14   50.3   5.8   3   3   8.9e-18   1.8e-14   50.3   5.8  2238  2497  1524  1762  1509  1774 0.80 | transcript=PVW1_100042800_t1 | gene=PVW1_100042800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1737359-1742701(-) | protein_length=1780 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/338at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/338at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/338at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:41 2026
# [ok]
