# BUSCO version is: 5.8.0 
# The lineage dataset is: plasmodium_odb10 (Creation date: 2024-01-08, number of genomes: 23, number of BUSCOs: 3642)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
0at5820	Missing
145at5820	Complete	GCA_040114635.1|PVP01_0304800|PVP01_0304800.1|unknown	5196.3	2261	https://v10-1.orthodb.org/?query=145at5820	Pre-mRNA-processing-splicing factor 8
150at5820	Missing
151at5820	Missing
154at5820	Complete	GCA_040114635.1|PVP01_1119200|PVP01_1119200.1|unknown	4835.6	2364	https://v10-1.orthodb.org/?query=154at5820	DNA polymerase epsilon catalytic subunit
160at5820	Fragmented	GCA_040114635.1|PVP01_1330800|PVP01_1330800.1|unknown	2561.8	1634	https://v10-1.orthodb.org/?query=160at5820	Liver specific protein 1, putative
165at5820	Missing
171at5820	Fragmented	GCA_040114635.1|PVP01_1331700|PVP01_1331700.1|unknown	1817.2	1454	https://v10-1.orthodb.org/?query=171at5820	CCR4-Not complex component, Not1, C-terminal
174at5820	Fragmented	GCA_040114635.1|PVP01_1232400|PVP01_1232400.1|unknown	1606.4	957	https://v10-1.orthodb.org/?query=174at5820	Armadillo-like helical
175at5820	Fragmented	GCA_040114635.1|PVP01_1230300|PVP01_1230300.1|unknown	1412.7	1204	https://v10-1.orthodb.org/?query=175at5820	W7ACW9_9APIC
177at5820	Fragmented	GCA_040114635.1|PVP01_1307300|PVP01_1307300.1|unknown	1331.5	889	https://v10-1.orthodb.org/?query=177at5820	Growth factor receptor cysteine-rich domain superfamily
179at5820	Complete	GCA_040114635.1|PVP01_0415800|PVP01_0415800.1|unknown	3442.7	2252	https://v10-1.orthodb.org/?query=179at5820	6-Cysteine (6-Cys) domain
181at5820	Missing
186at5820	Complete	GCA_040114635.1|PVP01_1112200|PVP01_1112200.1|unknown	2542.1	1869	https://v10-1.orthodb.org/?query=186at5820	PowCR01_110014700
188at5820	Missing
189at5820	Complete	GCA_040114635.1|PVP01_1110200|PVP01_1110200.1|unknown	4649.6	2379	https://v10-1.orthodb.org/?query=189at5820	Armadillo
198at5820	Missing
212at5820	Fragmented	GCA_040114635.1|PVP01_0104100|PVP01_0104100.1|unknown	1344.5	1218	https://v10-1.orthodb.org/?query=212at5820	PowCR01_010006600
218at5820	Fragmented	GCA_040114635.1|PVP01_0412500|PVP01_0412500.1|unknown	2608.6	1863	https://v10-1.orthodb.org/?query=218at5820	PowCR01_040013400
221at5820	Complete	GCA_040114635.1|PVP01_0104800|PVP01_0104800.1|unknown	4165.0	2764	https://v10-1.orthodb.org/?query=221at5820	HECT domain
224at5820	Missing
225at5820	Complete	GCA_040114635.1|PVP01_1112900|PVP01_1112900.1|unknown	2242.7	1610	https://v10-1.orthodb.org/?query=225at5820	PowCR01_110015400
229at5820	Fragmented	GCA_040114635.1|PVP01_0721300|PVP01_0721300.1|unknown	1155.0	1151	https://v10-1.orthodb.org/?query=229at5820	PowCR01_070024900
230at5820	Missing
240at5820	Missing
244at5820	Complete	GCA_040114635.1|PVP01_0807800|PVP01_0807800.1|unknown	3871.5	2886	https://v10-1.orthodb.org/?query=244at5820	Zinc finger, PHD-type
249at5820	Missing
250at5820	Fragmented	GCA_040114635.1|PVP01_0412400|PVP01_0412400.1|unknown	1600.2	983	https://v10-1.orthodb.org/?query=250at5820	PowCR01_040013300
252at5820	Complete	GCA_040114635.1|PVP01_0415900|PVP01_0415900.1|unknown	2504.7	1520	https://v10-1.orthodb.org/?query=252at5820	6-cysteine protein
254at5820	Fragmented	GCA_040114635.1|PVP01_1422100|PVP01_1422100.1|unknown	653.1	434	https://v10-1.orthodb.org/?query=254at5820	PowCR01_140023600
258at5820	Complete	GCA_040114635.1|PVP01_1105700|PVP01_1105700.1|unknown	2685.3	1805	https://v10-1.orthodb.org/?query=258at5820	Erythrocyte membrane-associated antigen
267at5820	Complete	GCA_040114635.1|PVP01_0212200|PVP01_0212200.1|unknown	2737.9	1623	https://v10-1.orthodb.org/?query=267at5820	Ubiquitin specific protease, conserved site
270at5820	Complete	GCA_040114635.1|PVP01_0531000|PVP01_0531000.1|unknown	3538.4	1979	https://v10-1.orthodb.org/?query=270at5820	Helicase, C-terminal
271at5820	Complete	GCA_040114635.1|PVP01_1336500|PVP01_1336500.1|unknown	2612.7	1763	https://v10-1.orthodb.org/?query=271at5820	Phosphatidylinositol-4-phosphate 5-kinase, core
279at5820	Complete	GCA_040114635.1|PVP01_0821900|PVP01_0821900.1|unknown	4097.5	1895	https://v10-1.orthodb.org/?query=279at5820	RNA polymerase Rpb1, domain 7
280at5820	Missing
286at5820	Missing
289at5820	Complete	GCA_040114635.1|PVP01_0701800|PVP01_0701800.1|unknown	3739.9	1989	https://v10-1.orthodb.org/?query=289at5820	DEAD/DEAH box helicase domain
291at5820	Fragmented	GCA_040114635.1|PVP01_1249000|PVP01_1249000.1|unknown	693.8	446	https://v10-1.orthodb.org/?query=291at5820	PowCR01_120051600
303at5820	Complete	GCA_040114635.1|PVP01_1264100|PVP01_1264100.1|unknown	3406.9	1956	https://v10-1.orthodb.org/?query=303at5820	Sec7 domain
306at5820	Fragmented	GCA_040114635.1|PVP01_0110400|PVP01_0110400.1|unknown	1110.7	915	https://v10-1.orthodb.org/?query=306at5820	PowCR01_010013100
313at5820	Complete	GCA_040114635.1|PVP01_1124900|PVP01_1124900.1|unknown	3976.7	2081	https://v10-1.orthodb.org/?query=313at5820	Zinc finger, PHD-type
322at5820	Fragmented	GCA_040114635.1|PVP01_1267900|PVP01_1267900.1|unknown	2663.0	1324	https://v10-1.orthodb.org/?query=322at5820	DEAD/DEAH box helicase domain
326at5820	Fragmented	GCA_040114635.1|PVP01_0308300|PVP01_0308300.1|unknown	945.0	817	https://v10-1.orthodb.org/?query=326at5820	A0A1J1H088_PLAGA
327at5820	Missing
332at5820	Complete	GCA_040114635.1|PVP01_1409200|PVP01_1409200.1|unknown	3793.3	1802	https://v10-1.orthodb.org/?query=332at5820	Carbamoyl-phosphate synthase small subunit, N-terminal domain
338at5820	Complete	GCA_040114635.1|PVP01_0529300|PVP01_0529300.1|unknown	2709.7	1983	https://v10-1.orthodb.org/?query=338at5820	Phosphatidylinositol 3-/4-kinase, catalytic domain
341at5820	Missing
342at5820	Fragmented	GCA_040114635.1|PVP01_1428200|PVP01_1428200.1|unknown	1242.2	771	https://v10-1.orthodb.org/?query=342at5820	Proteasome activator complex subunit 4
348at5820	Complete	GCA_040114635.1|PVP01_1467200|PVP01_1467200.1|unknown	2645.7	2082	https://v10-1.orthodb.org/?query=348at5820	Osmiophilic body protein
349at5820	Fragmented	GCA_040114635.1|PVP01_1102600|PVP01_1102600.1|unknown	1888.6	1270	https://v10-1.orthodb.org/?query=349at5820	Proteasome component Ecm29
351at5820	Missing
352at5820	Missing
359at5820	Missing
363at5820	Missing
365at5820	Fragmented	GCA_040114635.1|PVP01_1437800|PVP01_1437800.1|unknown	2296.2	1398	https://v10-1.orthodb.org/?query=365at5820	Formin 2
366at5820	Missing
367at5820	Missing
374at5820	Missing
376at5820	Complete	GCA_040114635.1|PVP01_1249500|PVP01_1249500.1|unknown	2247.6	1638	https://v10-1.orthodb.org/?query=376at5820	PowCR01_120052100
377at5820	Fragmented	GCA_040114635.1|PVP01_1438700|PVP01_1438700.1|unknown	1323.8	824	https://v10-1.orthodb.org/?query=377at5820	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
381at5820	Complete	GCA_040114635.1|PVP01_1242300|PVP01_1242300.1|unknown	1587.4	1189	https://v10-1.orthodb.org/?query=381at5820	PowCR01_120045900
382at5820	Missing
384at5820	Missing
388at5820	Complete	GCA_040114635.1|PVP01_1437900|PVP01_1437900.1|unknown	3575.0	1700	https://v10-1.orthodb.org/?query=388at5820	Clathrin heavy chain
395at5820	Complete	GCA_040114635.1|PVP01_1024600|PVP01_1024600.1|unknown	3777.1	2123	https://v10-1.orthodb.org/?query=395at5820	RNA polymerase Rpb1, domain 3
400at5820	Fragmented	GCA_040114635.1|PVP01_1109200|PVP01_1109200.1|unknown	1310.0	805	https://v10-1.orthodb.org/?query=400at5820	PowCR01_110011700
412at5820	Fragmented	GCA_040114635.1|PVP01_1002900|PVP01_1002900.1|unknown	2031.6	1477	https://v10-1.orthodb.org/?query=412at5820	Formin 1, putative
415at5820	Missing
422at5820	Missing
425at5820	Fragmented	GCA_040114635.1|PVP01_1028900|PVP01_1028900.1|unknown	1296.5	736	https://v10-1.orthodb.org/?query=425at5820	TRAPP III complex, Trs85
426at5820	Fragmented	GCA_040114635.1|PVP01_0803900|PVP01_0803900.1|unknown	2812.7	1645	https://v10-1.orthodb.org/?query=426at5820	WD40/YVTN repeat-like-containing domain superfamily
437at5820	Missing
438at5820	Complete	GCA_040114635.1|PVP01_0105700|PVP01_0105700.1|unknown	2231.2	1567	https://v10-1.orthodb.org/?query=438at5820	Inositol-phosphate phosphatase, putative
445at5820	Missing
447at5820	Fragmented	GCA_040114635.1|PVP01_0104200|PVP01_0104200.1|unknown	1320.6	891	https://v10-1.orthodb.org/?query=447at5820	PowCR01_010006700
449at5820	Missing
451at5820	Complete	GCA_040114635.1|PVP01_1107600|PVP01_1107600.1|unknown	1468.7	1022	https://v10-1.orthodb.org/?query=451at5820	PowCR01_110010100
459at5820	Complete	GCA_040114635.1|PVP01_1315700|PVP01_1315700.1|unknown	1588.7	1103	https://v10-1.orthodb.org/?query=459at5820	PowCR01_130023100
467at5820	Complete	GCA_040114635.1|PVP01_0702700|PVP01_0702700.1|unknown	2016.6	1356	https://v10-1.orthodb.org/?query=467at5820	Growth factor receptor cysteine-rich domain superfamily
470at5820	Complete	GCA_040114635.1|PVP01_0940100|PVP01_0940100.1|unknown	1755.4	1204	https://v10-1.orthodb.org/?query=470at5820	AP2/ERF domain
472at5820	Missing
478at5820	Missing
484at5820	Missing
499at5820	Fragmented	GCA_040114635.1|PVP01_1466900|PVP01_1466900.1|unknown	1357.6	956	https://v10-1.orthodb.org/?query=499at5820	THO complex subunit 2, putative
501at5820	Fragmented	GCA_040114635.1|PVP01_1414000|PVP01_1414000.1|unknown	1803.3	1575	https://v10-1.orthodb.org/?query=501at5820	PowCR01_140015700
518at5820	Complete	GCA_040114635.1|PVP01_1238700|PVP01_1238700.1|unknown	3497.0	2160	https://v10-1.orthodb.org/?query=518at5820	Histidine kinase/HSP90-like ATPase
521at5820	Complete	GCA_040114635.1|PVP01_1251100|PVP01_1251100.1|unknown	2688.4	1402	https://v10-1.orthodb.org/?query=521at5820	LCCL domain
522at5820	Missing
527at5820	Missing
529at5820	Fragmented	GCA_040114635.1|PVP01_1236700|PVP01_1236700.1|unknown	809.6	530	https://v10-1.orthodb.org/?query=529at5820	Tubulin-folding cofactor D
533at5820	Complete	GCA_040114635.1|PVP01_0114200|PVP01_0114200.1|unknown	2901.1	1391	https://v10-1.orthodb.org/?query=533at5820	C2 domain
535at5820	Missing
537at5820	Missing
538at5820	Complete	GCA_040114635.1|PVP01_1225400|PVP01_1225400.1|unknown	2646.6	1449	https://v10-1.orthodb.org/?query=538at5820	WD40-repeat-containing domain
551at5820	Complete	GCA_040114635.1|PVP01_0818400|PVP01_0818400.1|unknown	1917.2	1335	https://v10-1.orthodb.org/?query=551at5820	WD40-repeat-containing domain
553at5820	Complete	GCA_040114635.1|PVP01_1319100|PVP01_1319100.1|unknown	2095.2	1019	https://v10-1.orthodb.org/?query=553at5820	Histidine acid phosphatase active site
555at5820	Missing
556at5820	Complete	GCA_040114635.1|PVP01_1437000|PVP01_1437000.1|unknown	1915.1	1149	https://v10-1.orthodb.org/?query=556at5820	Symplekin  C-terminal
558at5820	Complete	GCA_040114635.1|PVP01_1225500|PVP01_1225500.1|unknown	3214.6	1584	https://v10-1.orthodb.org/?query=558at5820	DNA-directed RNA polymerase III subunit RPC1, N-terminal
565at5820	Missing
569at5820	Fragmented	GCA_040114635.1|PVP01_1029000|PVP01_1029000.1|unknown	1236.1	950	https://v10-1.orthodb.org/?query=569at5820	MMS19, N-terminal
571at5820	Missing
575at5820	Fragmented	GCA_040114635.1|PVP01_1320900|PVP01_1320900.1|unknown	492.2	388	https://v10-1.orthodb.org/?query=575at5820	Protein kinase domain
576at5820	Complete	GCA_040114635.1|PVP01_1226400|PVP01_1226400.1|unknown	1694.7	1250	https://v10-1.orthodb.org/?query=576at5820	PowCR01_120029900
579at5820	Fragmented	GCA_040114635.1|PVP01_1112000|PVP01_1112000.1|unknown	1880.3	1092	https://v10-1.orthodb.org/?query=579at5820	Protein of unknown function DUF900, hydrolase-like
580at5820	Fragmented	GCA_040114635.1|PVP01_1250400|PVP01_1250400.1|unknown	1452.1	859	https://v10-1.orthodb.org/?query=580at5820	STAG
585at5820	Complete	GCA_040114635.1|PVP01_1270400|PVP01_1270400.1|unknown	2650.6	1337	https://v10-1.orthodb.org/?query=585at5820	LCCL domain
588at5820	Fragmented	GCA_040114635.1|PVP01_1334400|PVP01_1334400.1|unknown	1506.1	831	https://v10-1.orthodb.org/?query=588at5820	UbiB domain
590at5820	Fragmented	GCA_040114635.1|PVP01_0817500|PVP01_0817500.1|unknown	572.3	398	https://v10-1.orthodb.org/?query=590at5820	PowCR01_080023600
592at5820	Complete	GCA_040114635.1|PVP01_1145100|PVP01_1145100.1|unknown	2632.6	1348	https://v10-1.orthodb.org/?query=592at5820	C2 domain
595at5820	Complete	GCA_040114635.1|PVP01_1030000|PVP01_1030000.1|unknown	2431.9	1280	https://v10-1.orthodb.org/?query=595at5820	P-type ATPase
598at5820	Complete	GCA_040114635.1|PVP01_0311300|PVP01_0311300.1|unknown	2412.2	1292	https://v10-1.orthodb.org/?query=598at5820	DNA polymerase
603at5820	Fragmented	GCA_040114635.1|PVP01_0316700|PVP01_0316700.1|unknown	256.2	237	https://v10-1.orthodb.org/?query=603at5820	PowCR01_030020500
608at5820	Missing
640at5820	Missing
642at5820	Missing
644at5820	Missing
646at5820	Complete	GCA_040114635.1|PVP01_0703500|PVP01_0703500.1|unknown	2277.5	1389	https://v10-1.orthodb.org/?query=646at5820	Nucleoporin FG repeat
648at5820	Missing
656at5820	Missing
659at5820	Fragmented	GCA_040114635.1|PVP01_1414500|PVP01_1414500.1|unknown	1040.1	644	https://v10-1.orthodb.org/?query=659at5820	CLU domain
671at5820	Complete	GCA_040114635.1|PVP01_0922400|PVP01_0922400.1|unknown	2342.6	1487	https://v10-1.orthodb.org/?query=671at5820	Petidase, M16 family, putative
674at5820	Fragmented	GCA_040114635.1|PVP01_1133500|PVP01_1133500.1|unknown	738.7	605	https://v10-1.orthodb.org/?query=674at5820	Zinc finger, RING/FYVE/PHD-type
682at5820	Fragmented	GCA_040114635.1|PVP01_0815000|PVP01_0815000.1|unknown	434.3	630	https://v10-1.orthodb.org/?query=682at5820	PowCR01_080021200
684at5820	Missing
694at5820	Fragmented	GCA_040114635.1|PVP01_0935000|PVP01_0935000.1|unknown	1216.6	760	https://v10-1.orthodb.org/?query=694at5820	PowCR01_090035500
706at5820	Complete	GCA_040114635.1|PVP01_0713800|PVP01_0713800.1|unknown	2524.3	1175	https://v10-1.orthodb.org/?query=706at5820	Probable ATP-dependent 6-phosphofructokinase
711at5820	Missing
719at5820	Complete	GCA_040114635.1|PVP01_1135200|PVP01_1135200.1|unknown	1376.0	1028	https://v10-1.orthodb.org/?query=719at5820	Myosin E, putative
723at5820	Missing
742at5820	Missing
746at5820	Complete	GCA_040114635.1|PVP01_1458300|PVP01_1458300.1|unknown	1559.5	863	https://v10-1.orthodb.org/?query=746at5820	PowCR01_140060100
747at5820	Fragmented	GCA_040114635.1|PVP01_0411300|PVP01_0411300.1|unknown	283.3	196	https://v10-1.orthodb.org/?query=747at5820	PowCR01_040012400
755at5820	Missing
756at5820	Fragmented	GCA_040114635.1|PVP01_0940500|PVP01_0940500.1|unknown	1455.2	945	https://v10-1.orthodb.org/?query=756at5820	PowCR01_090041300
760at5820	Missing
765at5820	Missing
766at5820	Fragmented	GCA_040114635.1|PVP01_1122400|PVP01_1122400.1|unknown	664.1	375	https://v10-1.orthodb.org/?query=766at5820	Ankyrin repeat-containing domain
775at5820	Missing
780at5820	Complete	GCA_040114635.1|PVP01_1253400|PVP01_1253400.1|unknown	1250.1	895	https://v10-1.orthodb.org/?query=780at5820	RAP domain
787at5820	Missing
799at5820	Complete	GCA_040114635.1|PVP01_0702200|PVP01_0702200.1|unknown	1954.9	1183	https://v10-1.orthodb.org/?query=799at5820	LCCL domain
808at5820	Complete	GCA_040114635.1|PVP01_1142200|PVP01_1142200.1|unknown	1975.7	1070	https://v10-1.orthodb.org/?query=808at5820	WD40-repeat-containing domain
810at5820	Complete	GCA_040114635.1|PVP01_1301900|PVP01_1301900.1|unknown	1536.0	830	https://v10-1.orthodb.org/?query=810at5820	NFACT protein, C-terminal
813at5820	Complete	GCA_040114635.1|PVP01_0935500|PVP01_0935500.1|unknown	2356.6	1217	https://v10-1.orthodb.org/?query=813at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
821at5820	Fragmented	GCA_040114635.1|PVP01_1234900|PVP01_1234900.1|unknown	603.7	551	https://v10-1.orthodb.org/?query=821at5820	Papain-like cysteine peptidase superfamily
828at5820	Fragmented	GCA_040114635.1|PVP01_0920000|PVP01_0920000.1|unknown	482.1	261	https://v10-1.orthodb.org/?query=828at5820	HECT domain
833at5820	Fragmented	GCA_040114635.1|PVP01_0823900|PVP01_0823900.1|unknown	623.5	501	https://v10-1.orthodb.org/?query=833at5820	PowCR01_080030400
841at5820	Complete	GCA_040114635.1|PVP01_1142300|PVP01_1142300.1|unknown	1322.6	822	https://v10-1.orthodb.org/?query=841at5820	WD40-repeat-containing domain superfamily
842at5820	Missing
848at5820	Missing
857at5820	Complete	GCA_040114635.1|PVP01_1305700|PVP01_1305700.1|unknown	2398.5	1079	https://v10-1.orthodb.org/?query=857at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
859at5820	Complete	GCA_040114635.1|PVP01_0941600|PVP01_0941600.1|unknown	2250.9	1288	https://v10-1.orthodb.org/?query=859at5820	Armadillo-type fold
865at5820	Missing
866at5820	Complete	GCA_040114635.1|PVP01_1267700|PVP01_1267700.1|unknown	768.7	542	https://v10-1.orthodb.org/?query=866at5820	SUN domain
870at5820	Complete	GCA_040114635.1|PVP01_0703300|PVP01_0703300.1|unknown	1930.4	1104	https://v10-1.orthodb.org/?query=870at5820	P-type ATPase
877at5820	Missing
879at5820	Fragmented	GCA_040114635.1|PVP01_0421000|PVP01_0421000.1|unknown	1836.1	1029	https://v10-1.orthodb.org/?query=879at5820	Sel1-like repeat
882at5820	Missing
885at5820	Complete	GCA_040114635.1|PVP01_0606300|PVP01_0606300.1|unknown	2335.7	1498	https://v10-1.orthodb.org/?query=885at5820	PowCR01_060009200
890at5820	Missing
896at5820	Complete	GCA_040114635.1|PVP01_1455200|PVP01_1455200.1|unknown	1626.3	1158	https://v10-1.orthodb.org/?query=896at5820	Cyclic AMP receptor 3
898at5820	Missing
899at5820	Missing
913at5820	Complete	GCA_040114635.1|PVP01_0409300|PVP01_0409300.1|unknown	2638.4	1144	https://v10-1.orthodb.org/?query=913at5820	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
918at5820	Fragmented	GCA_040114635.1|PVP01_0316400|PVP01_0316400.1|unknown	1198.9	688	https://v10-1.orthodb.org/?query=918at5820	Phox homologous domain
921at5820	Fragmented	GCA_040114635.1|PVP01_1248600|PVP01_1248600.1|unknown	777.7	462	https://v10-1.orthodb.org/?query=921at5820	Alpha/Beta hydrolase fold
926at5820	Missing
933at5820	Complete	GCA_040114635.1|PVP01_1253600|PVP01_1253600.1|unknown	1930.9	1217	https://v10-1.orthodb.org/?query=933at5820	Gamma-tubulin complex component protein
935at5820	Complete	GCA_040114635.1|PVP01_1345700|PVP01_1345700.1|unknown	2293.8	1228	https://v10-1.orthodb.org/?query=935at5820	Condensin subunit 1
940at5820	Missing
943at5820	Missing
947at5820	Complete	GCA_040114635.1|PVP01_0923100|PVP01_0923100.1|unknown	777.6	624	https://v10-1.orthodb.org/?query=947at5820	PowCR01_090024000
951at5820	Complete	GCA_040114635.1|PVP01_1342500|PVP01_1342500.1|unknown	2057.9	1296	https://v10-1.orthodb.org/?query=951at5820	Transcription elongation factor Spt6
952at5820	Complete	GCA_040114635.1|PVP01_1202400|PVP01_1202400.1|unknown	1788.6	1028	https://v10-1.orthodb.org/?query=952at5820	PowCR01_120006000
955at5820	Missing
958at5820	Missing
971at5820	Complete	GCA_040114635.1|PVP01_1452900|PVP01_1452900.1|unknown	2429.2	1131	https://v10-1.orthodb.org/?query=971at5820	WD40/YVTN repeat-like-containing domain superfamily
974at5820	Fragmented	GCA_040114635.1|PVP01_1238800|PVP01_1238800.1|unknown	1303.8	898	https://v10-1.orthodb.org/?query=974at5820	WD40/YVTN repeat-like-containing domain superfamily
983at5820	Fragmented	GCA_040114635.1|PVP01_1143100|PVP01_1143100.1|unknown	1383.7	769	https://v10-1.orthodb.org/?query=983at5820	Rad50/SbcC-type AAA domain
984at5820	Complete	GCA_040114635.1|PVP01_1315800|PVP01_1315800.1|unknown	971.9	708	https://v10-1.orthodb.org/?query=984at5820	A0A077YCJ1_PLABA
987at5820	Missing
996at5820	Complete	GCA_040114635.1|PVP01_0807700|PVP01_0807700.1|unknown	2329.0	1588	https://v10-1.orthodb.org/?query=996at5820	Histone deacetylase
999at5820	Fragmented	GCA_040114635.1|PVP01_0948600|PVP01_0948600.1|unknown	975.4	552	https://v10-1.orthodb.org/?query=999at5820	Protein kinase domain
1005at5820	Complete	GCA_040114635.1|PVP01_1438000|PVP01_1438000.1|unknown	2226.1	1156	https://v10-1.orthodb.org/?query=1005at5820	P-type ATPase
1006at5820	Complete	GCA_040114635.1|PVP01_1316000|PVP01_1316000.1|unknown	2209.9	1009	https://v10-1.orthodb.org/?query=1006at5820	DNA topoisomerase, type IIA
1010at5820	Complete	GCA_040114635.1|PVP01_1449600|PVP01_1449600.1|unknown	1466.3	928	https://v10-1.orthodb.org/?query=1010at5820	Amino acid transporter, putative
1013at5820	Missing
1016at5820	Complete	GCA_040114635.1|PVP01_0604200|PVP01_0604200.1|unknown	1440.3	963	https://v10-1.orthodb.org/?query=1016at5820	GYF domain
1027at5820	Complete	GCA_040114635.1|PVP01_1447200|PVP01_1447200.1|unknown	1091.1	845	https://v10-1.orthodb.org/?query=1027at5820	PowCR01_140049000
1030at5820	Complete	GCA_040114635.1|PVP01_1010900|PVP01_1010900.1|unknown	2339.3	1195	https://v10-1.orthodb.org/?query=1030at5820	ABC transporter type 1, transmembrane domain
1033at5820	Missing
1034at5820	Missing
1036at5820	Complete	GCA_040114635.1|PVP01_1307600|PVP01_1307600.1|unknown	1475.6	1021	https://v10-1.orthodb.org/?query=1036at5820	P-loop containing nucleoside triphosphate hydrolase
1037at5820	Fragmented	GCA_040114635.1|PVP01_1404400|PVP01_1404400.1|unknown	1553.2	696	https://v10-1.orthodb.org/?query=1037at5820	Cation/H+ exchanger
1039at5820	Missing
1041at5820	Missing
1046at5820	Missing
1047at5820	Complete	GCA_040114635.1|PVP01_0923600|PVP01_0923600.1|unknown	1126.8	865	https://v10-1.orthodb.org/?query=1047at5820	SANT/Myb domain
1050at5820	Missing
